Start_Time,End_Time,Duration,Area,x_RRmax,y_RRmax,BDL_RRmax,LKS_RRmax,RRmax,RRmean,V3_RRmax,V3_MIN,V3_AVG,V3_MAX,V4_RRmax,V4_MIN,V4_AVG,V4_MAX
201106080950,201106081550,6,23,689,788,Brandenburg,Uckermark,46.7,39.4,19,12,22.2,33,26,18,29.9,43
201106221450,201106221550,1,11,537,791,Brandenburg,Prignitz,19.9,19.4,4,4,4.8,6,10,10,10.6,12
201106221450,201106221550,1,41,543,796,Brandenburg,Prignitz,23.8,20.1,5,4,5.6,7,12,11,13.6,17
201106221450,201106221650,2,20,597,787,Brandenburg,Prignitz,30.4,27.5,8,7,8.4,9,15,13,15.5,17
201106221450,201106221650,2,9,571,784,Brandenburg,Prignitz,26.8,25.5,5,5,5.2,6,14,13,13.8,14
201106221650,201106221750,1,20,673,781,Brandenburg,Oberhavel,25.1,20.9,8,7,8.1,9,17,15,16.6,18
201106221750,201106221850,1,16,700,804,Brandenburg,Uckermark,26.0,21.6,7,7,7.4,8,14,13,14.6,17
201106221750,201106221850,1,10,702,809,Brandenburg,Uckermark,22.5,21.6,6,5,5.9,7,12,11,11.9,13
201107030250,201107030450,2,12,643,734,Brandenburg,Havelland,29.2,26.0,4,4,4.0,4,13,12,12.7,14
201107040450,201107040750,3,11,654,808,Brandenburg,Oberhavel,32.8,30.1,30,27,29.7,32,42,39,41.7,44
201107040650,201107040950,3,10,668,673,Brandenburg,Teltow-Fläming,35.2,33.3,14,12,13.0,14,21,20,20.6,22
201107102150,201107110050,3,10,713,671,Brandenburg,Dahme-Spreewald,32.0,30.7,6,6,6.6,8,13,12,13.1,14
201107102050,201107110050,4,714,702,656,Brandenburg,Dahme-Spreewald,44.1,36.5,6,4,11.1,19,13,10,21.9,36
201107102050,201107110050,4,175,602,767,Brandenburg,Ostprignitz-Ruppin,45.6,37.3,19,17,19.4,23,41,37,42.0,48
201107102350,201107110150,2,9,758,691,Brandenburg,Oder-Spree,29.4,28.4,9,7,8.6,9,17,16,17.1,18
201107102250,201107110150,3,52,753,675,Brandenburg,Dahme-Spreewald,37.7,33.3,7,6,7.9,12,15,13,15.9,23
201107102250,201107110150,3,14,747,677,Brandenburg,Dahme-Spreewald,36.3,33.6,10,9,11.1,13,21,19,21.8,24
201107102350,201107110250,3,9,761,701,Brandenburg,Oder-Spree,33.3,32.2,8,8,8.7,9,17,16,17.1,18
201107102050,201107110250,6,102,618,717,Brandenburg,Brandenburg an der Havel,53.8,44.1,19,16,18.9,22,41,34,40.1,45
201107110050,201107110350,3,97,757,753,Brandenburg,Märkisch-Oderland,33.7,30.1,23,9,19.0,28,35,17,30.4,41
201107102350,201107110350,4,13,736,731,Brandenburg,Märkisch-Oderland,34.7,32.5,11,10,10.7,12,19,18,19.0,20
201107102150,201107110350,6,25,618,735,Brandenburg,Havelland,45.7,40.0,17,17,17.4,19,39,38,38.9,40
201107131950,201107132150,2,388,618,682,Brandenburg,Potsdam-Mittelmark,45.0,32.5,17,16,23.1,39,38,35,47.1,70
201107131950,201107132150,2,9,620,716,Brandenburg,Brandenburg an der Havel,31.4,30.0,33,28,34.3,38,61,56,63.4,69
201107132150,201107132350,2,14,767,662,Brandenburg,Spree-Neiße,32.0,26.8,10,9,9.4,10,18,17,18.0,19
201107210350,201107211550,12,173,723,824,Brandenburg,Uckermark,59.2,52.7,9,8,11.4,17,20,19,25.1,35
