station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Seegefeld,2024-06-26 19:00:00,5.0,13.116809999999996,52.55248,3.0,3.0,19.0,2024-06-26,19,2,Brandenburg,Falkensee,27.0,False
Seegefeld,2024-06-26 20:00:00,5.0,13.116809999999996,52.55248,1.0,1.2,20.0,2024-06-26,20,2,Brandenburg,Falkensee,25.4,False
Seegefeld,2024-06-26 21:00:00,5.0,13.116809999999996,52.55248,1.0,1.0,21.0,2024-06-26,21,2,Brandenburg,Falkensee,24.25,False
Seegefeld,2024-06-26 22:00:00,5.0,13.11681,52.55248,0.0,0.75,22.0,2024-06-26,22,2,Brandenburg,Falkensee,23.3,False
Seegefeld,2024-06-26 23:00:00,5.0,13.11681,52.55248,0.0,0.3333333333333333,23.0,2024-06-26,23,2,Brandenburg,Falkensee,22.450000000000003,False
Seegefeld,2024-06-27 00:00:00,5.0,13.11681,52.55248,0.0,0.0,0.0,2024-06-27,0,3,Brandenburg,Falkensee,21.6,False
Seegefeld,2024-06-27 02:00:00,5.0,13.11681,52.55248,0.0,0.5,2.0,2024-06-27,2,3,Brandenburg,Falkensee,21.1,False
Seegefeld,2024-06-27 04:00:00,5.0,13.11681,52.55248,0.0,0.0,4.0,2024-06-27,4,3,Brandenburg,Falkensee,21.55,False
Seegefeld,2024-06-27 05:00:00,5.0,13.116809999999996,52.55248,0.0,0.2,5.0,2024-06-27,5,3,Brandenburg,Falkensee,22.15,False
Seegefeld,2024-06-27 06:00:00,5.0,13.116809999999996,52.55248,0.0,0.4,6.0,2024-06-27,6,3,Brandenburg,Falkensee,23.3,False
Seegefeld,2024-06-27 07:00:00,5.0,13.11681,52.55248,0.0,0.6666666666666666,7.0,2024-06-27,7,3,Brandenburg,Falkensee,24.200000000000003,False
Seegefeld,2024-06-27 08:00:00,5.0,13.11681,52.55248,0.0,0.3333333333333333,8.0,2024-06-27,8,3,Brandenburg,Falkensee,24.35,False
Seegefeld,2024-06-27 09:00:00,5.0,13.11681,52.55248,2.0,2.1666666666666665,9.0,2024-06-27,9,3,Brandenburg,Falkensee,23.75,True
Seegefeld,2024-06-27 10:00:00,5.0,13.11681,52.55248,1.0,1.3333333333333333,10.0,2024-06-27,10,3,Brandenburg,Falkensee,24.25,True
Seegefeld,2024-06-27 11:00:00,5.0,13.11681,52.55248,0.0,0.5,11.0,2024-06-27,11,3,Brandenburg,Falkensee,26.6,True
Seegefeld,2024-06-27 12:00:00,5.0,13.11681,52.55248,2.0,2.5,12.0,2024-06-27,12,3,Brandenburg,Falkensee,27.950000000000003,False
Seegefeld,2024-06-27 13:00:00,5.0,13.116809999999996,52.55248,0.0,0.4,13.0,2024-06-27,13,3,Brandenburg,Falkensee,29.35,False
Seegefeld,2024-06-27 14:00:00,5.0,13.116809999999996,52.55248,0.0,0.6,14.0,2024-06-27,14,3,Brandenburg,Falkensee,30.35,False
Seegefeld,2024-06-27 15:00:00,5.0,13.11681,52.55248,1.0,1.1666666666666667,15.0,2024-06-27,15,3,Brandenburg,Falkensee,30.35,False
Senftenberg,2024-06-23 13:00:00,5.0,14.003905,51.526941,0.0,0.0,13.0,2024-06-23,13,6,Brandenburg,Senftenberg,22.5,False
Senftenberg,2024-06-23 14:00:00,5.0,14.003904999999998,51.526941,0.0,0.3333333333333333,14.0,2024-06-23,14,6,Brandenburg,Senftenberg,22.4,False
Senftenberg,2024-06-23 15:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,15.0,2024-06-23,15,6,Brandenburg,Senftenberg,22.25,False
Senftenberg,2024-06-23 16:00:00,5.0,14.003905,51.526941,0.0,0.5,16.0,2024-06-23,16,6,Brandenburg,Senftenberg,22.45,False
Senftenberg,2024-06-23 17:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,17.0,2024-06-23,17,6,Brandenburg,Senftenberg,22.0,False
Senftenberg,2024-06-23 18:00:00,5.0,14.003904999999998,51.526941,0.0,0.6666666666666666,18.0,2024-06-23,18,6,Brandenburg,Senftenberg,20.4,False
Senftenberg,2024-06-23 19:00:00,5.0,14.003904999999998,51.526941,0.0,0.3333333333333333,19.0,2024-06-23,19,6,Brandenburg,Senftenberg,17.25,False
Senftenberg,2024-06-23 20:00:00,5.0,14.003904999999998,51.526941,1.0,1.3333333333333333,20.0,2024-06-23,20,6,Brandenburg,Senftenberg,14.7,False
Senftenberg,2024-06-23 21:00:00,5.0,14.003905,51.526941,2.0,2.0,21.0,2024-06-23,21,6,Brandenburg,Senftenberg,13.45,False
Senftenberg,2024-06-23 22:00:00,5.0,14.003904999999998,51.526941,0.0,0.3333333333333333,22.0,2024-06-23,22,6,Brandenburg,Senftenberg,12.350000000000001,False
Senftenberg,2024-06-23 23:00:00,5.0,14.003905,51.526941,4.0,4.0,23.0,2024-06-23,23,6,Brandenburg,Senftenberg,11.4,False
Senftenberg,2024-06-24 04:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,4.0,2024-06-24,4,0,Brandenburg,Senftenberg,11.95,False
Senftenberg,2024-06-24 05:00:00,5.0,14.003905,51.526941,1.0,1.25,5.0,2024-06-24,5,0,Brandenburg,Senftenberg,15.35,False
Senftenberg,2024-06-24 06:00:00,5.0,14.003904999999998,51.526941,2.0,2.0,6.0,2024-06-24,6,0,Brandenburg,Senftenberg,18.4,False
Senftenberg,2024-06-24 07:00:00,5.0,14.003905,51.526941,0.0,0.0,7.0,2024-06-24,7,0,Brandenburg,Senftenberg,20.05,False
Senftenberg,2024-06-24 08:00:00,5.0,14.003904999999998,51.526941,1.0,1.3333333333333333,8.0,2024-06-24,8,0,Brandenburg,Senftenberg,21.1,False
Senftenberg,2024-06-24 09:00:00,5.0,14.003905,51.526941,1.0,1.0,9.0,2024-06-24,9,0,Brandenburg,Senftenberg,21.2,False
Senftenberg,2024-06-24 10:00:00,5.0,14.003904999999998,51.526941,1.0,1.3333333333333333,10.0,2024-06-24,10,0,Brandenburg,Senftenberg,22.299999999999997,False
Senftenberg,2024-06-24 11:00:00,5.0,14.003905,51.526941,0.0,0.0,11.0,2024-06-24,11,0,Brandenburg,Senftenberg,23.95,False
Senftenberg,2024-06-24 12:00:00,5.0,14.003904999999998,51.526941,3.0,2.6666666666666665,12.0,2024-06-24,12,0,Brandenburg,Senftenberg,24.2,False
Senftenberg,2024-06-24 13:00:00,5.0,14.003905,51.526941,0.0,0.5,13.0,2024-06-24,13,0,Brandenburg,Senftenberg,24.35,False
Senftenberg,2024-06-24 14:00:00,5.0,14.003904999999998,51.526941,1.0,1.0,14.0,2024-06-24,14,0,Brandenburg,Senftenberg,24.55,False
Senftenberg,2024-06-24 15:00:00,5.0,14.003905,51.526941,0.0,0.0,15.0,2024-06-24,15,0,Brandenburg,Senftenberg,24.9,False
Senftenberg,2024-06-24 19:00:00,5.0,14.003905,51.526941,1.0,0.75,19.0,2024-06-24,19,0,Brandenburg,Senftenberg,19.3,False
Senftenberg,2024-06-24 20:00:00,5.0,14.003904999999998,51.526941,1.0,1.0,20.0,2024-06-24,20,0,Brandenburg,Senftenberg,15.65,False
Senftenberg,2024-06-24 21:00:00,5.0,14.003905,51.526941,0.0,0.0,21.0,2024-06-24,21,0,Brandenburg,Senftenberg,14.1,False
Senftenberg,2024-06-24 22:00:00,5.0,14.003904999999998,51.526941,1.0,1.0,22.0,2024-06-24,22,0,Brandenburg,Senftenberg,13.0,False
Senftenberg,2024-06-24 23:00:00,5.0,14.003905,51.526941,5.0,4.785714285714286,23.0,2024-06-24,23,0,Brandenburg,Senftenberg,12.2,False
Senftenberg,2024-06-25 04:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,4.0,2024-06-25,4,1,Brandenburg,Senftenberg,14.149999999999999,False
Senftenberg,2024-06-25 05:00:00,5.0,14.003905,51.526941,1.0,1.25,5.0,2024-06-25,5,1,Brandenburg,Senftenberg,18.299999999999997,False
Senftenberg,2024-06-25 06:00:00,5.0,14.003904999999998,51.526941,1.0,1.0,6.0,2024-06-25,6,1,Brandenburg,Senftenberg,20.4,False
Senftenberg,2024-06-25 07:00:00,5.0,14.003905,51.526941,0.0,0.0,7.0,2024-06-25,7,1,Brandenburg,Senftenberg,21.9,False
Senftenberg,2024-06-25 08:00:00,5.0,14.003904999999998,51.526941,2.0,1.6666666666666667,8.0,2024-06-25,8,1,Brandenburg,Senftenberg,22.85,False
Senftenberg,2024-06-25 09:00:00,5.0,14.003905,51.526941,0.0,0.5,9.0,2024-06-25,9,1,Brandenburg,Senftenberg,23.5,False
Senftenberg,2024-06-25 10:00:00,5.0,14.003904999999998,51.526941,1.0,1.3333333333333333,10.0,2024-06-25,10,1,Brandenburg,Senftenberg,24.2,False
Senftenberg,2024-06-25 11:00:00,5.0,14.003905,51.526941,0.0,0.0,11.0,2024-06-25,11,1,Brandenburg,Senftenberg,24.5,False
Senftenberg,2024-06-25 12:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,12.0,2024-06-25,12,1,Brandenburg,Senftenberg,25.0,False
Senftenberg,2024-06-25 13:00:00,5.0,14.003905,51.526941,0.0,0.0,13.0,2024-06-25,13,1,Brandenburg,Senftenberg,25.45,False
Senftenberg,2024-06-25 14:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,14.0,2024-06-25,14,1,Brandenburg,Senftenberg,25.85,False
Senftenberg,2024-06-25 15:00:00,5.0,14.003905,51.526941,0.0,0.0,15.0,2024-06-25,15,1,Brandenburg,Senftenberg,26.15,False
Senftenberg,2024-06-25 16:00:00,5.0,14.003904999999998,51.526941,1.0,1.0,16.0,2024-06-25,16,1,Brandenburg,Senftenberg,25.85,False
Senftenberg,2024-06-25 17:00:00,5.0,14.003905,51.526941,0.0,0.0,17.0,2024-06-25,17,1,Brandenburg,Senftenberg,25.3,False
Senftenberg,2024-06-25 18:00:00,5.0,14.003904999999998,51.526941,1.0,1.3333333333333333,18.0,2024-06-25,18,1,Brandenburg,Senftenberg,24.25,False
Senftenberg,2024-06-25 19:00:00,5.0,14.003905,51.526941,0.0,1.5,19.0,2024-06-25,19,1,Brandenburg,Senftenberg,22.55,False
Senftenberg,2024-06-25 20:00:00,5.0,14.003904999999998,51.526941,2.0,2.333333333333333,20.0,2024-06-25,20,1,Brandenburg,Senftenberg,21.450000000000003,False
Senftenberg,2024-06-25 21:00:00,5.0,14.003905,51.526941,0.0,0.5,21.0,2024-06-25,21,1,Brandenburg,Senftenberg,20.85,False
Senftenberg,2024-06-25 22:00:00,5.0,14.003904999999998,51.526941,1.0,1.6666666666666667,22.0,2024-06-25,22,1,Brandenburg,Senftenberg,19.9,False
Senftenberg,2024-06-25 23:00:00,5.0,14.003905,51.526941,0.0,0.0,23.0,2024-06-25,23,1,Brandenburg,Senftenberg,19.299999999999997,False
Senftenberg,2024-06-26 04:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,4.0,2024-06-26,4,2,Brandenburg,Senftenberg,18.75,False
Senftenberg,2024-06-26 05:00:00,5.0,14.003905,51.526941,0.0,0.0,5.0,2024-06-26,5,2,Brandenburg,Senftenberg,20.200000000000003,False
Senftenberg,2024-06-26 06:00:00,5.0,14.003905,51.526941,0.0,0.25,6.0,2024-06-26,6,2,Brandenburg,Senftenberg,22.15,False
Senftenberg,2024-06-26 07:00:00,5.0,14.003905,51.526941,0.0,0.4,7.0,2024-06-26,7,2,Brandenburg,Senftenberg,24.0,False
Senftenberg,2024-06-26 08:00:00,5.0,14.003905,51.526941,0.0,0.0,8.0,2024-06-26,8,2,Brandenburg,Senftenberg,25.8,False
Senftenberg,2024-06-26 09:00:00,5.0,14.003905,51.526941,0.0,0.0,9.0,2024-06-26,9,2,Brandenburg,Senftenberg,27.75,False
Senftenberg,2024-06-26 10:00:00,5.0,14.003905,51.526941,0.0,0.0,10.0,2024-06-26,10,2,Brandenburg,Senftenberg,29.0,False
Senftenberg,2024-06-26 11:00:00,5.0,14.003905,51.526941,0.0,0.2,11.0,2024-06-26,11,2,Brandenburg,Senftenberg,29.450000000000003,False
Senftenberg,2024-06-26 12:00:00,5.0,14.003905,51.526941,1.0,0.75,12.0,2024-06-26,12,2,Brandenburg,Senftenberg,30.1,False
Senftenberg,2024-06-26 13:00:00,5.0,14.003905,51.526941,0.0,0.25,13.0,2024-06-26,13,2,Brandenburg,Senftenberg,30.5,False
Senftenberg,2024-06-26 14:00:00,5.0,14.003905,51.526941,0.0,0.75,14.0,2024-06-26,14,2,Brandenburg,Senftenberg,30.799999999999997,False
Senftenberg,2024-06-26 15:00:00,5.0,14.003905,51.526941,1.0,2.4,15.0,2024-06-26,15,2,Brandenburg,Senftenberg,31.2,False
Senftenberg,2024-06-26 16:00:00,5.0,14.003905,51.526941,1.0,1.0,16.0,2024-06-26,16,2,Brandenburg,Senftenberg,26.6,True
Senftenberg,2024-06-26 17:00:00,5.0,14.003905,51.526941,0.0,0.0,17.0,2024-06-26,17,2,Brandenburg,Senftenberg,22.4,True
Senftenberg,2024-06-26 18:00:00,5.0,14.003905,51.526941,1.0,1.0,18.0,2024-06-26,18,2,Brandenburg,Senftenberg,22.15,False
Senftenberg,2024-06-26 19:00:00,5.0,14.003905,51.526941,1.0,0.75,19.0,2024-06-26,19,2,Brandenburg,Senftenberg,20.8,False
Senftenberg,2024-06-26 20:00:00,5.0,14.003905,51.526941,1.0,1.4,20.0,2024-06-26,20,2,Brandenburg,Senftenberg,19.55,False
Senftenberg,2024-06-26 21:00:00,5.0,14.003905,51.526941,0.0,0.0,21.0,2024-06-26,21,2,Brandenburg,Senftenberg,18.65,False
Senftenberg,2024-06-26 22:00:00,5.0,14.003904999999998,51.526941,1.0,0.6666666666666666,22.0,2024-06-26,22,2,Brandenburg,Senftenberg,18.450000000000003,False
Senftenberg,2024-06-26 23:00:00,5.0,14.003905,51.526941,0.0,0.0,23.0,2024-06-26,23,2,Brandenburg,Senftenberg,18.450000000000003,False
Senftenberg,2024-06-27 04:00:00,5.0,14.003904999999998,51.526941,0.0,0.0,4.0,2024-06-27,4,3,Brandenburg,Senftenberg,19.049999999999997,False
Senftenberg,2024-06-27 05:00:00,5.0,14.003905,51.526941,0.0,0.0,5.0,2024-06-27,5,3,Brandenburg,Senftenberg,20.1,True
Senftenberg,2024-06-27 06:00:00,5.0,14.003905,51.526941,0.0,0.0,6.0,2024-06-27,6,3,Brandenburg,Senftenberg,19.85,True
Senftenberg,2024-06-27 07:00:00,5.0,14.003905,51.526941,0.0,0.0,7.0,2024-06-27,7,3,Brandenburg,Senftenberg,19.6,True
Senftenberg,2024-06-27 08:00:00,5.0,14.003905,51.526941,1.0,2.25,8.0,2024-06-27,8,3,Brandenburg,Senftenberg,21.85,True
Senftenberg,2024-06-27 09:00:00,5.0,14.003905,51.526941,0.0,0.0,9.0,2024-06-27,9,3,Brandenburg,Senftenberg,25.1,False
Senftenberg,2024-06-27 10:00:00,5.0,14.003905,51.526941,0.0,0.0,10.0,2024-06-27,10,3,Brandenburg,Senftenberg,27.35,False
Senftenberg,2024-06-27 11:00:00,5.0,14.003905,51.526941,0.0,1.5,11.0,2024-06-27,11,3,Brandenburg,Senftenberg,28.35,False
Senftenberg,2024-06-27 12:00:00,5.0,14.003905,51.526941,0.0,0.0,12.0,2024-06-27,12,3,Brandenburg,Senftenberg,29.05,False
Senftenberg,2024-06-27 13:00:00,5.0,14.003905,51.526941,0.0,1.2,13.0,2024-06-27,13,3,Brandenburg,Senftenberg,29.950000000000003,False
Senftenberg,2024-06-27 14:00:00,5.0,14.003905,51.526941,0.0,0.25,14.0,2024-06-27,14,3,Brandenburg,Senftenberg,30.15,False
Senftenberg,2024-06-27 15:00:00,5.0,14.003905,51.526941,0.0,1.0,15.0,2024-06-27,15,3,Brandenburg,Senftenberg,29.75,False
Sonnenallee,2024-06-23 13:00:00,4.0,13.455851,52.473101,0.0,0.3333333333333333,13.0,2024-06-23,13,6,Berlin,Berlin,22.0,False
Sonnenallee,2024-06-23 14:00:00,4.0,13.455851,52.473101,0.0,0.1111111111111111,14.0,2024-06-23,14,6,Berlin,Berlin,21.8,False
Sonnenallee,2024-06-23 15:00:00,4.0,13.455851,52.473101,0.0,0.1666666666666666,15.0,2024-06-23,15,6,Berlin,Berlin,22.15,False
Sonnenallee,2024-06-23 16:00:00,4.0,13.455851,52.473101,0.0,0.1111111111111111,16.0,2024-06-23,16,6,Berlin,Berlin,21.9,False
Sonnenallee,2024-06-23 17:00:00,4.0,13.455851,52.473101,0.0,0.2222222222222222,17.0,2024-06-23,17,6,Berlin,Berlin,21.35,False
Sonnenallee,2024-06-23 18:00:00,4.0,13.455851,52.473101,0.0,0.1666666666666666,18.0,2024-06-23,18,6,Berlin,Berlin,20.75,False
Sonnenallee,2024-06-23 19:00:00,4.0,13.455851,52.473101,0.0,0.5,19.0,2024-06-23,19,6,Berlin,Berlin,19.85,False
Sonnenallee,2024-06-23 20:00:00,4.0,13.455851,52.473101,0.0,0.2857142857142857,20.0,2024-06-23,20,6,Berlin,Berlin,18.65,False
Sonnenallee,2024-06-23 21:00:00,4.0,13.455851,52.47310100000001,0.0,0.5833333333333334,21.0,2024-06-23,21,6,Berlin,Berlin,18.15,False
Sonnenallee,2024-06-23 22:00:00,4.0,13.455851,52.47310100000001,0.0,0.25,22.0,2024-06-23,22,6,Berlin,Berlin,17.35,False
Sonnenallee,2024-06-23 23:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,23.0,2024-06-23,23,6,Berlin,Berlin,15.75,False
Sonnenallee,2024-06-24 00:00:00,4.0,13.455851,52.47310100000001,0.0,0.4166666666666667,0.0,2024-06-24,0,0,Berlin,Berlin,14.75,False
Sonnenallee,2024-06-24 01:00:00,4.0,13.455850999999996,52.473101,0.0,0.0909090909090909,1.0,2024-06-24,1,0,Berlin,Berlin,14.45,False
Sonnenallee,2024-06-24 02:00:00,4.0,13.455851,52.473101,1.0,1.0,2.0,2024-06-24,2,0,Berlin,Berlin,14.6,False
Sonnenallee,2024-06-24 04:00:00,4.0,13.455851,52.47310100000001,0.0,0.0833333333333333,4.0,2024-06-24,4,0,Berlin,Berlin,15.549999999999999,False
Sonnenallee,2024-06-24 05:00:00,4.0,13.455851,52.473101,0.0,0.0555555555555555,5.0,2024-06-24,5,0,Berlin,Berlin,17.35,False
Sonnenallee,2024-06-24 06:00:00,4.0,13.455851,52.47310100000001,0.0,0.0833333333333333,6.0,2024-06-24,6,0,Berlin,Berlin,18.950000000000003,False
Sonnenallee,2024-06-24 07:00:00,4.0,13.455851,52.47310100000001,0.0,0.125,7.0,2024-06-24,7,0,Berlin,Berlin,20.05,False
Sonnenallee,2024-06-24 08:00:00,4.0,13.455851,52.47310100000001,0.0,0.2916666666666667,8.0,2024-06-24,8,0,Berlin,Berlin,20.8,False
Sonnenallee,2024-06-24 09:00:00,4.0,13.455851,52.47310100000001,0.0,0.2083333333333333,9.0,2024-06-24,9,0,Berlin,Berlin,21.55,False
Sonnenallee,2024-06-24 10:00:00,4.0,13.455851,52.473101,0.0,0.15,10.0,2024-06-24,10,0,Berlin,Berlin,22.0,False
Sonnenallee,2024-06-24 11:00:00,4.0,13.455851,52.473101,0.0,0.1666666666666666,11.0,2024-06-24,11,0,Berlin,Berlin,22.55,False
Sonnenallee,2024-06-24 12:00:00,4.0,13.455851,52.473101,0.0,0.1111111111111111,12.0,2024-06-24,12,0,Berlin,Berlin,23.6,False
Sonnenallee,2024-06-24 13:00:00,4.0,13.455851,52.473101,0.0,0.2777777777777778,13.0,2024-06-24,13,0,Berlin,Berlin,24.35,False
Sonnenallee,2024-06-24 14:00:00,4.0,13.455851,52.47310100000001,0.0,0.375,14.0,2024-06-24,14,0,Berlin,Berlin,24.700000000000003,False
Sonnenallee,2024-06-24 15:00:00,4.0,13.455851,52.47310100000001,0.0,0.375,15.0,2024-06-24,15,0,Berlin,Berlin,24.4,False
Sonnenallee,2024-06-24 19:00:00,4.0,13.455851,52.47310100000001,0.0,0.4166666666666667,19.0,2024-06-24,19,0,Berlin,Berlin,21.35,False
Sonnenallee,2024-06-24 20:00:00,4.0,13.455850999999996,52.473101,0.0,0.1739130434782608,20.0,2024-06-24,20,0,Berlin,Berlin,19.450000000000003,False
Sonnenallee,2024-06-24 21:00:00,4.0,13.455851,52.473101,0.0,0.0769230769230769,21.0,2024-06-24,21,0,Berlin,Berlin,18.3,False
Sonnenallee,2024-06-24 22:00:00,4.0,13.455851,52.47310100000001,0.0,0.5,22.0,2024-06-24,22,0,Berlin,Berlin,17.1,False
Sonnenallee,2024-06-24 23:00:00,4.0,13.455851,52.47310100000001,0.0,0.25,23.0,2024-06-24,23,0,Berlin,Berlin,16.15,False
Sonnenallee,2024-06-25 00:00:00,4.0,13.455851,52.47310100000001,0.0,0.3333333333333333,0.0,2024-06-25,0,1,Berlin,Berlin,16.2,False
Sonnenallee,2024-06-25 01:00:00,4.0,13.455851,52.473101,0.0,0.4,1.0,2024-06-25,1,1,Berlin,Berlin,16.3,False
Sonnenallee,2024-06-25 04:00:00,4.0,13.455851,52.47310100000001,0.0,0.4166666666666667,4.0,2024-06-25,4,1,Berlin,Berlin,16.3,False
Sonnenallee,2024-06-25 05:00:00,4.0,13.455851,52.473101,0.0,0.2222222222222222,5.0,2024-06-25,5,1,Berlin,Berlin,18.05,False
Sonnenallee,2024-06-25 06:00:00,4.0,13.455851,52.47310100000001,0.0,0.0833333333333333,6.0,2024-06-25,6,1,Berlin,Berlin,20.15,False
Sonnenallee,2024-06-25 07:00:00,4.0,13.455851,52.47310100000001,0.0,0.125,7.0,2024-06-25,7,1,Berlin,Berlin,22.3,False
Sonnenallee,2024-06-25 08:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,8.0,2024-06-25,8,1,Berlin,Berlin,23.35,False
Sonnenallee,2024-06-25 09:00:00,4.0,13.455851,52.47310100000001,1.0,0.75,9.0,2024-06-25,9,1,Berlin,Berlin,23.799999999999997,False
Sonnenallee,2024-06-25 10:00:00,4.0,13.455851,52.473101,0.0,0.15,10.0,2024-06-25,10,1,Berlin,Berlin,24.299999999999997,False
Sonnenallee,2024-06-25 11:00:00,4.0,13.455851,52.473101,1.0,0.7222222222222222,11.0,2024-06-25,11,1,Berlin,Berlin,24.95,False
Sonnenallee,2024-06-25 12:00:00,4.0,13.455851,52.473101,0.0,0.6666666666666666,12.0,2024-06-25,12,1,Berlin,Berlin,25.4,False
Sonnenallee,2024-06-25 13:00:00,4.0,13.455851,52.473101,0.0,0.2777777777777778,13.0,2024-06-25,13,1,Berlin,Berlin,26.15,False
Sonnenallee,2024-06-25 14:00:00,4.0,13.455851,52.47310100000001,0.0,0.5,14.0,2024-06-25,14,1,Berlin,Berlin,26.5,False
Sonnenallee,2024-06-25 15:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,15.0,2024-06-25,15,1,Berlin,Berlin,25.45,False
Sonnenallee,2024-06-25 16:00:00,4.0,13.455851,52.47310100000001,0.0,0.4166666666666667,16.0,2024-06-25,16,1,Berlin,Berlin,24.65,False
Sonnenallee,2024-06-25 17:00:00,4.0,13.455851,52.47310100000001,0.0,0.2083333333333333,17.0,2024-06-25,17,1,Berlin,Berlin,24.2,False
Sonnenallee,2024-06-25 18:00:00,4.0,13.455851,52.47310100000001,0.0,0.2083333333333333,18.0,2024-06-25,18,1,Berlin,Berlin,23.55,False
Sonnenallee,2024-06-25 19:00:00,4.0,13.455851,52.47310100000001,0.0,0.25,19.0,2024-06-25,19,1,Berlin,Berlin,22.3,False
Sonnenallee,2024-06-25 20:00:00,4.0,13.455851,52.47310100000001,0.0,0.125,20.0,2024-06-25,20,1,Berlin,Berlin,21.1,False
Sonnenallee,2024-06-25 21:00:00,4.0,13.455850999999996,52.473101,1.0,0.9130434782608696,21.0,2024-06-25,21,1,Berlin,Berlin,20.2,False
Sonnenallee,2024-06-25 22:00:00,4.0,13.455851,52.473101,2.0,1.9333333333333331,22.0,2024-06-25,22,1,Berlin,Berlin,19.25,False
Sonnenallee,2024-06-25 23:00:00,4.0,13.455851,52.47310100000001,0.0,0.5,23.0,2024-06-25,23,1,Berlin,Berlin,19.05,False
Sonnenallee,2024-06-26 00:00:00,4.0,13.455851,52.47310100000001,0.0,0.3333333333333333,0.0,2024-06-26,0,2,Berlin,Berlin,18.950000000000003,False
Sonnenallee,2024-06-26 01:00:00,4.0,13.455851,52.47310100000001,0.0,0.25,1.0,2024-06-26,1,2,Berlin,Berlin,18.15,False
Sonnenallee,2024-06-26 02:00:00,4.0,13.455851,52.473101,0.0,0.0,2.0,2024-06-26,2,2,Berlin,Berlin,17.6,False
Sonnenallee,2024-06-26 04:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,4.0,2024-06-26,4,2,Berlin,Berlin,18.45,False
Sonnenallee,2024-06-26 05:00:00,4.0,13.455851,52.473101,0.0,0.0555555555555555,5.0,2024-06-26,5,2,Berlin,Berlin,20.1,False
Sonnenallee,2024-06-26 06:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,6.0,2024-06-26,6,2,Berlin,Berlin,22.25,False
Sonnenallee,2024-06-26 07:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,7.0,2024-06-26,7,2,Berlin,Berlin,24.450000000000003,False
Sonnenallee,2024-06-26 08:00:00,4.0,13.455851,52.47310100000001,0.0,0.1666666666666666,8.0,2024-06-26,8,2,Berlin,Berlin,26.3,False
Sonnenallee,2024-06-26 09:00:00,4.0,13.455851,52.47310100000001,0.0,0.5833333333333334,9.0,2024-06-26,9,2,Berlin,Berlin,27.6,False
Sonnenallee,2024-06-26 10:00:00,4.0,13.455851,52.473101,0.0,0.4,10.0,2024-06-26,10,2,Berlin,Berlin,28.549999999999997,False
Sonnenallee,2024-06-26 11:00:00,4.0,13.455851,52.473101,1.0,0.8333333333333334,11.0,2024-06-26,11,2,Berlin,Berlin,29.45,False
Sonnenallee,2024-06-26 12:00:00,4.0,13.455851,52.473101,0.0,0.2222222222222222,12.0,2024-06-26,12,2,Berlin,Berlin,29.9,False
Sonnenallee,2024-06-26 13:00:00,4.0,13.455851,52.473101,0.0,0.3888888888888889,13.0,2024-06-26,13,2,Berlin,Berlin,29.75,False
Sonnenallee,2024-06-26 14:00:00,4.0,13.455851,52.47310100000001,0.0,0.4583333333333333,14.0,2024-06-26,14,2,Berlin,Berlin,30.049999999999997,False
Sonnenallee,2024-06-26 15:00:00,4.0,13.455851,52.47310100000001,0.0,0.375,15.0,2024-06-26,15,2,Berlin,Berlin,30.5,False
Sonnenallee,2024-06-26 16:00:00,4.0,13.455851,52.47310100000001,0.0,0.125,16.0,2024-06-26,16,2,Berlin,Berlin,30.3,False
Sonnenallee,2024-06-26 17:00:00,4.0,13.455851,52.47310100000001,0.0,0.25,17.0,2024-06-26,17,2,Berlin,Berlin,29.6,False
Sonnenallee,2024-06-26 18:00:00,4.0,13.455851,52.47310100000001,4.0,4.0,18.0,2024-06-26,18,2,Berlin,Berlin,28.7,False
Sonnenallee,2024-06-26 19:00:00,4.0,13.455851,52.47310100000001,0.0,0.4583333333333333,19.0,2024-06-26,19,2,Berlin,Berlin,27.25,False
Sonnenallee,2024-06-26 20:00:00,4.0,13.455850999999996,52.473101,2.0,2.130434782608696,20.0,2024-06-26,20,2,Berlin,Berlin,25.6,False
Sonnenallee,2024-06-26 21:00:00,4.0,13.455851,52.473101,1.0,0.6153846153846154,21.0,2024-06-26,21,2,Berlin,Berlin,24.75,False
Sonnenallee,2024-06-26 22:00:00,4.0,13.455851,52.47310100000001,0.0,0.5,22.0,2024-06-26,22,2,Berlin,Berlin,24.3,False
